APPOINTMENT_BOOKING_SUMMARY_ID,DATE,HF_CODE,HF_NAME,STATE,TOTAL_SLOTS,AVAILABLE_SLOTS,ACTIVE,WORKING_DAY,SCHEDULED_ID,SCHEDULED_NAME,SERVICE_CODE,booked,cancelled,TOTAL STOK VAKSIN
67b2d9eb53158407a6dcf6ab,2025-04-24 08:00:00,21-10040033,KLINIK KESIHATAN BUKIT KUDA,SELANGOR,2,2,true,true,67a95f502ee70405626632a1,ELDERLY INFLUENZA VACCINE ,GS017,2,0,0
67ad621a53158407a6dcb654,2025-03-04 08:00:00,21-07050023,KLINIK KESIHATAN BUKIT JAMBUL,PULAU PINANG,5,5,true,true,67ac5cdb53158407a6dca771,INFLUENZA VACCINATION,GS017,5,1,0
67b5562440024011e5f01707,2025-02-26 08:00:00,21-08070098,KLINIK KESIHATAN TRONG,PERAK,2,2,true,true,67b555b953158407a6dd11c6,OLDER INFLUENZA,GS017,0,0,0
67b2b05e40024011e5eff247,2025-03-12 08:00:00,21-08040029,KLINIK KESIHATAN ALOR PONGSU,PERAK,2,2,true,true,67afc1da53158407a6dcde9d,SUNTIKAN INFLUENZA,GS017,0,0,0
67b06f1240024011e5efdef3,2025-02-25 08:00:00,21-10090034,KLINIK KESIHATAN DENGKIL,SELANGOR,8,8,true,true,67ad3b0d53158407a6dcac88,Influenza Warga Emas,GS017,8,0,0
67b428ca53158407a6dd0768,2025-04-14 08:00:00,21-02110078,KLINIK KESIHATAN SUNGAI LIMAU DALAM,KEDAH,3,3,true,true,67b13b7a1c66da69d7a147c0,VAKSIN INFLUENZA WARGA EMAS,GS017,0,0,0
67af0fcd40024011e5efd917,2025-02-27 08:00:00,21-04030027,KLINIK KESIHATAN PERINGGIT,MELAKA,8,8,true,true,67af072053158407a6dcd9ad,Influenza for Senior Citizen,GS017,8,2,0
67b9e533859f1d7d68519b13,2025-03-07 08:00:00,21-13150193,KLINIK KESIHATAN SAMPADI,SARAWAK,3,3,true,true,67a9a5ce2ee7040562663409,Vaksinasi Influenza Untuk Warga Emas,GS017,0,0,0
67aef9d653158407a6dcd70e,2025-03-03 08:00:00,21-08020049,KLINIK KESIHATAN HUTAN MELINTANG,PERAK,4,6,true,true,677750e4e8b7ff765f0cd244,Influenza vaccination elderly ,GS017,4,0,0
67b1a60c40024011e5efe84b,2025-06-26 08:00:00,21-03070044,KLINIK KESIHATAN CHEKOK,KELANTAN,8,8,true,true,63ba488c8f28e007a5829862,OPD,"GS001,GS017",0,0,0
6695368a6712ca3171e35509,2025-07-14 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
662fa9c3ee847c0a617ec74c,2025-04-28 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b04f471c66da69d7a14216,2025-06-04 08:00:00,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,true,true,67919c302ee704056265d56e,influanza adult,GS017,0,0,0
67b1ece240024011e5efe8bb,2025-02-28 08:00:00,21-08020031,KLINIK KESIHATAN BAGAN DATOH,PERAK,10,10,true,true,67b0623153158407a6dce04d,Vaksinasi influenza WE 60 tahun,GS017,9,3,0
67b9f0611c66da69d7a18052,2025-03-28 08:00:00,21-07040034,KLINIK KESIHATAN PENAGA,PULAU PINANG,3,3,true,true,67aebc6f53158407a6dcd2be,INFLUENZA IMMUNIZATION FOR SENIOR CITIZEN ,GS017,3,1,0
67b82c8b40024011e5f025ad,2025-05-02 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b49cb4de415141faac3286,2025-03-19 08:00:00,21-11020034,KLINIK KESIHATAN KETENGAH JAYA,TERENGGANU,5,5,true,true,67b1d20653158407a6dcea7f,Vaksin Influenza Untuk Warga Emas,GS017,0,0,0
67b3f49e1c66da69d7a15df9,2025-02-28 08:00:00,21-01010096,KLINIK KESIHATAN SEMERAH,JOHOR,5,2,true,true,67a7ec50e8b7ff765f0db94a,VAKSINASI INFLUENZA WARGA EMAS BERISIKO,GS017,4,5,0
67b0138a40024011e5efde4d,2025-03-06 08:00:00,21-02060081,KLINIK KESIHATAN TAMAN SELASIH,KEDAH,5,5,true,true,67adbad31c66da69d7a127f6,SUNTIKAN INFLUENZA,GS017,5,0,0
67adb0891c66da69d7a126f9,2025-02-26 08:00:00,21-08070033,KLINIK KESIHATAN BATU KURAU,PERAK,8,8,true,true,67adaf551c66da69d7a126dd,INFLUENZA WARGA EMAS,GS017,0,0,155
67aec4211c66da69d7a133aa,2025-03-21 08:00:00,21-08060071,KLINIK KESIHATAN PADANG RENGAS,PERAK,8,8,true,true,67ada8c51c66da69d7a1262f,older people influenza vaccine,GS017,0,0,0
67ad3e7f1c66da69d7a11249,2025-04-30 08:00:00,21-04010014,KLINIK KESIHATAN DURIAN TUNGGAL,MELAKA,4,4,true,true,67abef431c66da69d7a10b89,INFLUENZA WARGA EMAS ,GS017,0,0,0
67b3f6d440024011e5f002dd,2025-03-13 08:00:00,21-01010115,KLINIK KESIHATAN YONG PENG,JOHOR,22,0,true,true,67ac255c1c66da69d7a10dbc,IMUNISASI INFLUENZA WARGA EMAS,GS017,22,2,0
6744836985312825d517bdcf,2025-03-24 08:00:00,21-05020034,KLINIK KESIHATAN LUI MUDA,NEGERI SEMBILAN,6,6,true,true,63ae8bc2ac98db5de3f3ee4b,Procedure Clinic,"GS008,SS006,SS008,SZ001,GS017",0,0,0
67b3e0e91c66da69d7a15d25,2025-02-27 08:00:00,21-04020037,KLINIK KESIHATAN UMBAI,MELAKA,10,0,true,true,67b2e5691c66da69d7a1530c,Vaksin Influenza Warga Emas,GS017,10,4,0
67b5eb494f8c2e41df1b1b30,2025-02-25 08:00:00,21-12150094,KLINIK KESIHATAN PANTAI,SABAH,7,7,true,true,67b381a41c66da69d7a15b98,VAKSIN INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67ad48701c66da69d7a1138a,2025-02-25 08:00:00,21-04030020,KLINIK KESIHATAN KLEBANG BESAR,MELAKA,5,5,true,true,67abf7bd53158407a6dca4eb,Vaksin Influenza W/E > 60,GS017,5,1,0
67ad885f53158407a6dcbc21,2025-03-12 08:00:00,21-01090063,KLINIK KESIHATAN KULAI BESAR,JOHOR,8,1,true,true,67ad85081c66da69d7a11df3,VAKSIN INFLUENZA WARGA EMAS,GS017,8,5,0
67b3127640024011e5effe17,2025-06-13 08:00:00,21-13120096,KLINIK KESIHATAN LAWAS,SARAWAK,10,10,true,true,67b305551c66da69d7a1579e,influenza vaccine WE,GS017,0,0,0
67238e3b6da9206909bbadd0,2025-02-27 08:00:00,21-05020034,KLINIK KESIHATAN LUI MUDA,NEGERI SEMBILAN,6,6,true,true,63ae8bc2ac98db5de3f3ee4b,Procedure Clinic,"GS008,SS006,SS008,SZ001,GS017",0,0,0
67b82c8c40024011e5f025c8,2025-06-10 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b5ec2b7d070b6bea82ffad,2025-03-20 08:00:00,21-01020060,KLINIK KESIHATAN KEMPAS,JOHOR,10,0,true,true,67aefa1d1c66da69d7a13aca,Vaksin Influenza Warga Emas,GS017,10,3,0
67b3e20353158407a6dcfe76,2025-04-16 08:00:00,21-14010411,KLINIK KESIHATAN KUALA LUMPUR,W.P. KUALA LUMPUR,12,12,true,true,67a45ef52ee704056266213e,Vaksin Influenza Warga Emas,GS017,12,1,"2,655"
67b89b7540024011e5f02be7,2025-03-21 08:00:00,21-06080068,KLINIK KESIHATAN PERAMU JAYA,PAHANG,4,4,true,true,67b2f16853158407a6dcf806,INFLUENZA WARGA EMAS,GS017,0,0,0
67b9eb082e9dbb07c2799ca9,2025-03-07 08:00:00,21-07030024,KLINIK KESIHATAN BUKIT MINYAK,PULAU PINANG,5,5,true,true,67a5b9f82ee704056266276e,influenza vaccine,GS017,5,0,0
67b3d3cf1c66da69d7a15c0f,2025-05-20 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67b26fca53158407a6dcee29,2025-07-20 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67ad434c40024011e5efb0f5,2025-04-18 08:00:00,21-10070206,KLINIK KESIHATAN TAMAN MEDAN,SELANGOR,6,6,true,true,67ad42b053158407a6dcad62,Older Person Influenza Immunization,GS017,6,2,0
67b435f61c66da69d7a16309,2025-03-08 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67adb71953158407a6dcc3a6,2025-02-25 08:00:00,21-10090057,KLINIK KESIHATAN SALAK,SELANGOR,10,0,true,true,67adb6fb53158407a6dcc399,VAKSIN INFLUENZA WARGA EMAS ,GS017,10,0,0
67b00d9f1c66da69d7a1414a,2025-02-27 08:00:00,21-11040214,KLINIK KESIHATAN BATU 2 1/2,TERENGGANU,15,4,true,true,67aaabf053158407a6dc9de7,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,9,3,0
67b2e36d40024011e5eff813,2025-03-27 08:00:00,21-11070031,KLINIK KESIHATAN KAMPUNG RAHMAT,TERENGGANU,24,24,true,true,67aa9c511c66da69d7a10539,IMUNISASI INFLUENZA WARGA EMAS,GS017,0,0,0
67aee2361c66da69d7a135d1,2025-02-26 08:00:00,21-08010034,KLINIK KESIHATAN BIDOR,PERAK,4,4,true,true,67a9b5a42ee7040562663431,Influenza WargaEmas,GS017,4,0,235
67b2928b04431071f35b9743,2025-02-27 08:00:00,21-03070075,KLINIK KESIHATAN TENDONG,KELANTAN,18,18,true,true,67b292701c66da69d7a14fe7,INFLUENZA VACCINATION ,GS017,0,0,0
67b2f6a340024011e5effd98,2025-03-02 08:00:00,21-11080021,KLINIK KESIHATAN BATU RAKIT,TERENGGANU,15,6,true,true,67b2ee3853158407a6dcf7b6,VAKSINASI INFLUENZA,GS017,1,0,0
67aef1ea1c66da69d7a13787,2025-02-27 08:00:00,21-14010011,KLINIK KESIHATAN CHERAS,W.P. KUALA LUMPUR,10,0,true,true,67a97c17e8b7ff765f0dbe9a,vaksin influenza WE,GS017,10,0,0
67b8256753158407a6dd20a2,2025-03-05 08:00:00,21-01020070,KLINIK KESIHATAN MASAI,JOHOR,10,10,true,true,67ad3efe1c66da69d7a11259,INFLUENZA WARGA EMAS,GS017,9,1,0
67b2e37e40024011e5eff852,2025-04-23 08:00:00,21-12070116,KLINIK KESIHATAN TANDEK,SABAH,8,8,true,true,67b2e0451c66da69d7a152e8,Vaksin Influenza,GS017,0,0,0
67b286321c66da69d7a14f27,2025-04-07 08:00:00,21-12060059,KLINIK KESIHATAN INANAM,SABAH,7,7,true,true,67b285f453158407a6dcf03e,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b2d9eb53158407a6dcf6a4,2025-04-14 08:00:00,21-10040033,KLINIK KESIHATAN BUKIT KUDA,SELANGOR,2,2,true,true,67a95f502ee70405626632a1,ELDERLY INFLUENZA VACCINE ,GS017,2,0,0
67aeafb040024011e5efd2a7,2025-10-21 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67aeafaf40024011e5efd26a,2025-07-28 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67ad7fbf53158407a6dcb8d2,2025-03-03 08:00:00,21-02090079,KLINIK KESIHATAN SUNGAI TIANG,KEDAH,1,2,true,true,67ad7f2453158407a6dcb8c2,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,1,1,0
67b7e9ea1c66da69d7a17592,2025-05-05 08:00:00,21-12080085,KLINIK KESIHATAN MENUMBOK,SABAH,10,10,true,true,67b7e9471c66da69d7a1755b,Influenza Vaccination,GS017,0,0,0
67ad730853158407a6dcb710,2025-03-03 08:00:00,21-14010020,KLINIK KESIHATAN SUNGAI BESI,W.P. KUALA LUMPUR,6,0,true,true,67ad71321c66da69d7a11701,Influenza Vaccine for older person ,GS017,6,4,0
67ada68840024011e5efc3ab,2025-02-28 08:00:00,21-10050037,KLINIK KESIHATAN JENJAROM,SELANGOR,5,5,true,true,67ada64f1c66da69d7a12609,Influenza Vaccination,GS017,5,2,0
67b2be9453158407a6dcf5b7,2025-02-24 08:00:00,21-03050158,KLINIK KESIHATAN KEROH (KUALA KRAI),KELANTAN,3,3,true,true,67b2be1c53158407a6dcf586,INFLUENZA ,GS017,1,0,0
67b9efc01c66da69d7a17fe0,2025-03-07 08:00:00,21-06040401,KLINIK KESIHATAN BANDAR JERANTUT,PAHANG,6,6,true,true,67ae85dd1c66da69d7a12b90,elderly influenza vaccination,GS017,0,0,0
67b3d3cf1c66da69d7a15c08,2025-05-05 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67bb368c6954113af30bd3ea,2025-03-14 08:00:00,21-05060180,KLINIK KESIHATAN SEREMBAN 2,NEGERI SEMBILAN,10,10,true,true,67add84e1c66da69d7a128dc,Influenza Vaccination,GS017,1,0,0
67b26fca53158407a6dcedff,2025-05-21 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b3f45640024011e5f002ad,2025-03-14 08:00:00,21-05060048,KLINIK KESIHATAN SENDAYAN (FELDA),NEGERI SEMBILAN,3,3,true,true,67b3f3b853158407a6dcfee0,Program Vaksinasi Influenza Warga Emas,GS017,3,0,0
67aebeea53158407a6dcd2e6,2025-03-11 08:00:00,21-08050047,KLINIK KESIHATAN GUNUNG RAPAT,PERAK,20,8,true,true,67ae88c353158407a6dcc9cb,Vaksinasi Influenza WE 60 thn,GS017,11,1,0
67ad447353158407a6dcae7a,2025-03-04 08:00:00,21-14010021,KLINIK KESIHATAN TANGLIN,W.P. KUALA LUMPUR,10,0,true,true,67abf77b53158407a6dca4ea,Imunisasi Influenza Bagi Warga Emas,GS017,10,5,0
67b6798a1c66da69d7a170de,2025-02-24 08:00:00,21-08100086,KLINIK KESIHATAN SLIM RIVER,PERAK,5,8,true,true,67adb2991c66da69d7a12744,VAKSIN INFLUENZA (WARGA EMAS),GS017,5,0,0
67ad96b20c56a31dab19d64d,2025-02-25 08:00:00,21-02030028,KLINIK KESIHATAN ALOR JANGGUS,KEDAH,4,4,true,true,6781d34fe8b7ff765f0d028d,Vaksin Influenza,GS017,4,0,0
67b435f71c66da69d7a1634c,2025-05-14 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67adb2db53158407a6dcc348,2025-02-28 08:00:00,21-07051356,KLINIK KESIHATAN AIR PUTIH,PULAU PINANG,3,3,true,true,67773f03e8b7ff765f0cd1fc,INFLUENZA VACCINE,GS017,3,0,0
67238eed341d2b61afeb045e,2025-04-28 08:00:00,21-03070044,KLINIK KESIHATAN CHEKOK,KELANTAN,16,16,true,true,63ba488c8f28e007a5829862,OPD,"GS001,GS017",2,0,0
672f6bf28aef260eb0054159,2025-05-07 08:00:00,21-03070044,KLINIK KESIHATAN CHEKOK,KELANTAN,16,16,true,true,63ba488c8f28e007a5829862,OPD,"GS001,GS017",5,0,0
663e2a2a5f4f902f67b5e2b1,2025-03-05 08:00:00,21-12010068,KLINIK KESIHATAN KOTA KLIAS,SABAH,42,42,true,true,63b62303ef7308597a8ab401,OUTPATIENT,"GS001,GS008,SF001,SN001,SN002,SN005,SN003,SN004,GS002,GS003,GS004,GS005,GS017",1,0,0
67b2848640024011e5efedc4,2025-02-28 08:00:00,21-12180347,KLINIK KESIHATAN SEMPORNA,SABAH,2,2,true,true,67b18d0e53158407a6dce98e,Influenza Vaccination,GS017,2,0,0
67b3d3d01c66da69d7a15c53,2025-10-27 08:00:00,21-08070078,KLINIK KESIHATAN POKOK ASSAM,PERAK,8,8,true,true,67b1e1a21c66da69d7a14af9,Influenza Vaccine For Senior Citizen,GS017,0,0,0
67b82c8d40024011e5f0263d,2025-11-20 08:00:00,21-01040105,KLINIK KESIHATAN SUNGAI RENGIT,JOHOR,10,10,true,true,67b8279f963add437ca387e1,IMMUNIZATION FOR SENIOR CITIZEN,GS017,0,0,0
67b1743e53158407a6dce787,2025-03-04 08:00:00,21-08040059,KLINIK KESIHATAN KUALA KURAU,PERAK,2,2,true,true,67ad634f53158407a6dcb666,Influenza Vaccination ,GS017,2,1,0
67b0a81840024011e5efe39e,2025-07-22 08:00:00,21-10040048,KLINIK KESIHATAN PANDAMARAN,SELANGOR,5,5,true,true,67b09fab53158407a6dce17f,Influenza immunization for senior citizen 60 years old and above,GS017,0,0,0
67af4a5140024011e5efd997,2025-05-20 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,16,16,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
678e03fbc1e8af43a8b825cf,2025-06-12 08:00:00,21-03020046,KLINIK KESIHATAN CHIKU 3,KELANTAN,22,22,true,true,678e02b52ee704056265c143,KLINIK KESIHATAN CHIKU 3,"VG002,VG014,VN005,VC008,VP003,VO100,VO200,VG007,GS017",0,0,0
67aeca8f53158407a6dcd383,2025-02-28 08:00:00,21-08070038,KLINIK KESIHATAN CHANGKAT JERING,PERAK,7,19,true,true,67ae89d753158407a6dcc9ed,Vaksin Influenza,GS017,5,2,0
67b26fca53158407a6dcedfe,2025-05-20 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
67b42a181c66da69d7a161fc,2025-03-13 08:00:00,21-01050110,KLINIK KESIHATAN TENGGAROH 02,JOHOR,30,30,true,true,67b426d553158407a6dd0737,IMUNISASI INFLUENZA,GS017,0,0,0
67b42a191c66da69d7a1622d,2025-04-24 08:00:00,21-13320212,KLINIK KESIHATAN TANJUNG MANIS,SARAWAK,4,4,true,true,67b429ff1c66da69d7a161f3,Inluenza Vaccination,GS017,0,0,0
67b435f61c66da69d7a16314,2025-03-19 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67b70c8153158407a6dd1dd1,2025-02-27 08:00:00,21-01080035,KLINIK KESIHATAN BANDAR PUTRA,JOHOR,5,5,true,true,67ad8a8153158407a6dcbc35,Perkhidmatan Imunisasi Influenza bagi Warga Emas,GS017,0,0,0
67aeafb040024011e5efd2ce,2025-12-15 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67aeb2651c66da69d7a13287,2025-02-26 08:00:00,21-07040042,KLINIK KESIHATAN TASEK GELUGOR,PULAU PINANG,5,5,true,true,67aeb1481c66da69d7a1326d,INJ INFLUENZA FOR SENIOR CITIZEN,GS017,5,1,0
67b435f91c66da69d7a163c8,2025-09-15 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67aea38e40024011e5efd00a,2025-10-21 08:00:00,21-01010101,KLINIK KESIHATAN SRI GADING,JOHOR,5,5,true,true,67a97ff0e8b7ff765f0dbe9c,IMUNISASI INFLUENZA (WARGA EMAS),GS017,0,0,0
67ad939f40024011e5efbf97,2025-02-24 08:00:00,21-08090610,KLINIK KESIHATAN SERI ISKANDAR,PERAK,12,12,true,true,67a2d7fd1c66da69d7a0e951,VACCINE INFLUENZA FOR ELDERLY,GS017,12,2,0
67b1ece240024011e5efe8c1,2025-04-11 08:00:00,21-08020031,KLINIK KESIHATAN BAGAN DATOH,PERAK,10,10,true,true,67b0623153158407a6dce04d,Vaksinasi influenza WE 60 tahun,GS017,0,0,0
67ada0f953158407a6dcc1a9,2025-03-13 08:00:00,21-11020206,KLINIK KESIHATAN KUALA DUNGUN,TERENGGANU,6,6,true,true,67ad9ae053158407a6dcc056,Imunisasi Influza Bagi Warga Emas,GS017,0,0,0
67b42a191c66da69d7a16218,2025-03-26 08:00:00,21-13320212,KLINIK KESIHATAN TANJUNG MANIS,SARAWAK,4,4,true,true,67b429ff1c66da69d7a161f3,Inluenza Vaccination,GS017,0,0,0
67b9e8d845655c570a58d868,2025-04-14 08:00:00,21-08080085,Klinik Kesihatan Sitiawan,PERAK,10,10,true,true,67abf73853158407a6dca4e8,INFLUENZA VACCINATION,GS017,10,2,0
67af56ddb6b01b48e9c97ac7,2025-03-04 08:00:00,21-02030075,KLINIK KESIHATAN SIMPANG EMPAT,KEDAH,2,2,true,true,67ad91dd1c66da69d7a12094,INFLUENZA IMMUNIZATION,GS017,2,1,0
67b540ba1c66da69d7a16a30,2025-02-25 08:00:00,21-13270075,KLINIK KESIHATAN JALAN LANANG,SARAWAK,32,0,true,true,67ad94591c66da69d7a12217,Influenza Warga Emas,GS017,32,5,0
67b1319140024011e5efe42a,2025-03-11 08:00:00,21-11050042,KLINIK KESIHATAN MANIR,TERENGGANU,10,10,true,true,67a9b852e8b7ff765f0dbf34,INFLUENZA INJECTION FOR OLDEST,GS017,8,0,0
67b1ece240024011e5efe8d2,2025-08-08 08:00:00,21-08020031,KLINIK KESIHATAN BAGAN DATOH,PERAK,10,10,true,true,67b0623153158407a6dce04d,Vaksinasi influenza WE 60 tahun,GS017,0,0,0
67b81fd453158407a6dd209a,2025-03-05 08:00:00,21-07030024,KLINIK KESIHATAN BUKIT MINYAK,PULAU PINANG,5,5,true,true,67a5b9f82ee704056266276e,influenza vaccine,GS017,5,0,0
67aebeea53158407a6dcd2e2,2025-03-05 08:00:00,21-08050047,KLINIK KESIHATAN GUNUNG RAPAT,PERAK,20,0,true,true,67ae88c353158407a6dcc9cb,Vaksinasi Influenza WE 60 thn,GS017,20,0,0
67af4a5140024011e5efd9e4,2025-09-04 08:00:00,21-03080052,KLINIK KESIHATAN JERAM,KELANTAN,12,12,true,true,67af46b053158407a6dcdb96,INFLUANZA VACCINE ,GS017,0,0,0
67aeafb040024011e5efd2a2,2025-10-14 08:00:00,21-08070417,KLINIK KESIHATAN SIMPANG,PERAK,10,10,true,true,67a96559e8b7ff765f0dbe2c,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67b3fe5340024011e5f00b82,2025-02-28 08:00:00,21-01100045,Klinik Kesihatan Bukit Serampang,JOHOR,5,5,true,true,67aeb34353158407a6dcd1cd,INFLUENZA WARGA EMAS,GS017,5,0,0
67b2d74d40024011e5eff57a,2025-03-02 08:00:00,21-11020045,KLINIK KESIHATAN PAKA,TERENGGANU,6,6,true,true,67a461e61c66da69d7a0f507,IMUNISASI INFLUENZA WARGA EMAS,GS017,0,0,0
67b67b2640024011e5f02048,2025-02-27 08:00:00,21-02120073,KLINIK KESIHATAN POKOK SENA,KEDAH,8,8,true,true,67ad7dd153158407a6dcb897,Older Person Influenza Immunization,GS017,7,0,0
67ad747d53158407a6dcb81c,2025-02-25 08:00:00,21-01080065,KLINIK KESIHATAN LABIS,JOHOR,7,7,true,true,67a9471f1c66da69d7a1008c,Perkhidmatan Imunisasi Influenza Warga Emas,GS017,7,8,0
67b89bf6963add437ca38b1e,2025-03-21 08:00:00,21-10060038,KLINIK KESIHATAN JERAM,SELANGOR,5,5,true,true,67a19d1b2ee7040562660f35,VAKSIN INFLUENZA WARGA EMAS,GS017,0,0,0
67aef89a53158407a6dcd6b4,2025-03-07 08:00:00,21-10040042,KLINIK KESIHATAN KAPAR,SELANGOR,2,2,true,true,67aef8161c66da69d7a13a77,INFLUENZA KOMORBID WARGA EMAS,GS017,2,1,0
67b26fca53158407a6dcee11,2025-06-16 08:00:00,21-11020037,KLINIK KESIHATAN KUALA ABANG,TERENGGANU,5,5,true,true,67ad43e653158407a6dcae65,Program Imunisasi Influenza Warga Emas ,GS017,0,0,0
6789136fa41d130ca908587c,2025-11-11 08:00:00,21-12010068,KLINIK KESIHATAN KOTA KLIAS,SABAH,42,42,true,true,63b62303ef7308597a8ab401,OUTPATIENT,"GS001,GS008,SF001,SN001,SN002,SN005,SN003,SN004,GS002,GS003,GS004,GS005,GS017",0,0,0
67aeaac6f99b747af0c6724e,2025-03-11 08:00:00,21-13280185,KLINIK KESIHATAN SEBUYAU,SARAWAK,12,12,true,true,67aea49053158407a6dcccdd,Imunisasi Influenza untuk Warga Emas,GS017,0,0,0
67b2f00253158407a6dcf7dc,2025-02-25 08:00:00,21-01060081,KLINIK KESIHATAN PARIT YUSOF,JOHOR,2,2,true,true,67b2edcd1c66da69d7a15648,INFLUENZA VACCINE,GS017,2,0,0
67b842de1c66da69d7a17808,2025-06-20 08:00:00,21-01040034,KLINIK KESIHATAN BANDAR PENAWAR,JOHOR,5,5,true,true,67b8353a53158407a6dd210e,VAKSIN INFLUENZA,GS017,0,0,0
67b2b05e40024011e5eff245,2025-03-10 08:00:00,21-08040029,KLINIK KESIHATAN ALOR PONGSU,PERAK,2,2,true,true,67afc1da53158407a6dcde9d,SUNTIKAN INFLUENZA,GS017,2,3,0
6769707e85312825d5187a6a,2025-12-22 08:00:00,21-12260120,KLINIK KESIHATAN TELUPID,SABAH,40,40,true,true,63e9fbe02d362c03bf13298f,Walk-In Cases,"GS001,GS006,GS007,GS017",0,0,0
67b286331c66da69d7a14f42,2025-05-14 08:00:00,21-12060059,KLINIK KESIHATAN INANAM,SABAH,7,7,true,true,67b285f453158407a6dcf03e,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,0,0,0
67aee19c1c66da69d7a135bd,2025-03-10 08:00:00,21-12060077,KLINIK KESIHATAN LUYANG,SABAH,10,10,true,true,67ae896a1c66da69d7a12c2d,PERKHIDMATAN IMUNISASI INFLUENZA BAGI WARGA EMAS,GS017,10,0,0
67b435f81c66da69d7a163a1,2025-08-07 08:00:00,DB-9927,KLINIK KESIHATAN BHARU NRF,PAHANG,900,900,true,true,65a7ad4f19771c366ea74bd2,Virtual15Min,GS017,0,0,0
67b0a517fab6963439d267c8,2025-05-15 08:00:00,21-04010024,KLINIK KESIHATAN MASJID TANAH,MELAKA,5,5,true,true,67ac1e611c66da69d7a10db0,VAKSIN INFLUENZA,GS017,0,0,0
67ad96b20c56a31dab19d64f,2025-03-02 08:00:00,21-02030028,KLINIK KESIHATAN ALOR JANGGUS,KEDAH,4,4,true,true,6781d34fe8b7ff765f0d028d,Vaksin Influenza,GS017,4,0,0
